user_id,restaurant_id,interaction_type,strength
81,79,view,1
81,76,view,1
81,62,cart,2
81,76,view,1
82,46,order,3
82,27,cart,2
82,95,view,1
82,45,view,1
82,69,view,1
82,54,view,1
82,85,view,1
82,45,view,1
82,54,view,1
82,36,view,1
82,54,view,1
82,23,cart,2
82,53,view,1
82,85,view,1
83,51,cart,2
83,15,view,1
83,17,view,1
83,21,view,1
83,51,view,1
83,98,cart,2
83,20,view,1
83,76,order,3
83,35,view,1
83,69,cart,2
83,61,order,3
83,76,order,3
83,20,order,3
83,69,view,1
83,51,view,1
83,98,cart,2
83,17,view,1
83,30,view,1
83,10,view,1
83,69,view,1
83,69,view,1
83,32,cart,2
83,9,view,1
83,42,order,3
84,98,view,1
84,20,view,1
84,32,view,1
84,69,view,1
84,59,order,3
84,21,view,1
84,35,view,1
84,9,cart,2
84,98,cart,2
84,39,view,1
84,33,view,1
84,20,view,1
84,69,view,1
84,21,view,1
84,32,cart,2
84,98,view,1
84,32,cart,2
84,32,cart,2
84,17,cart,2
84,42,cart,2
84,20,order,3
84,58,view,1
84,76,view,1
84,32,view,1
85,52,view,1
85,14,view,1
85,12,view,1
85,25,view,1
85,64,cart,2
85,46,view,1
85,84,view,1
85,52,view,1
85,24,view,1
85,20,view,1
85,88,view,1
85,19,cart,2
85,31,view,1
85,14,view,1
85,88,view,1
85,31,view,1
85,31,view,1
85,46,view,1
85,19,view,1
85,31,view,1
85,84,cart,2
85,19,view,1
86,37,view,1
86,28,cart,2
86,53,view,1
86,35,cart,2
86,8,order,3
86,55,order,3
86,43,cart,2
86,28,cart,2
86,50,view,1
86,35,cart,2
86,27,view,1
86,53,view,1
86,28,cart,2
86,50,view,1
86,28,view,1
86,37,view,1
86,91,view,1
86,18,view,1
86,91,view,1
86,28,view,1
86,18,view,1
87,61,view,1
87,59,view,1
87,71,view,1
87,45,view,1
87,23,cart,2
87,63,view,1
87,61,cart,2
87,86,view,1
87,45,view,1
87,61,cart,2
87,54,view,1
87,71,order,3
88,7,view,1
88,3,view,1
88,76,view,1
88,3,cart,2
88,3,order,3
88,44,view,1
88,87,view,1
88,46,cart,2
88,6,view,1
88,87,view,1
88,96,view,1
88,26,view,1
88,60,cart,2
88,6,order,3
89,50,cart,2
89,27,view,1
89,72,view,1
89,28,view,1
89,91,view,1
89,50,view,1
89,35,cart,2
89,100,view,1
89,28,view,1
89,92,view,1
89,50,view,1
89,92,view,1
89,50,view,1
89,29,view,1
89,50,view,1
89,43,cart,2
89,85,cart,2
89,50,cart,2
89,44,view,1
89,86,view,1
89,37,cart,2
90,85,view,1
90,54,order,3
90,86,view,1
90,66,view,1
90,66,view,1
90,11,view,1
90,17,view,1
90,85,view,1
90,66,view,1
90,11,view,1
90,11,view,1
90,41,cart,2
90,11,view,1
90,44,cart,2
90,24,view,1
90,73,view,1
90,11,view,1
90,86,cart,2
90,85,view,1
90,59,cart,2
90,35,view,1
90,86,view,1
91,66,cart,2
91,77,view,1
91,77,order,3
91,88,view,1
91,44,view,1
91,38,view,1
91,38,view,1
91,11,view,1
91,64,view,1
91,37,view,1
91,7,cart,2
91,46,view,1
91,31,cart,2
91,52,view,1
91,17,view,1
91,19,view,1
91,66,cart,2
91,52,view,1
92,41,order,3
92,68,order,3
92,68,view,1
92,89,view,1
92,90,view,1
92,92,cart,2
92,13,view,1
92,10,order,3
92,13,order,3
92,3,view,1
92,67,cart,2
92,95,cart,2
92,58,cart,2
92,16,order,3
92,58,cart,2
92,33,cart,2
92,58,order,3
92,47,view,1
92,32,view,1
92,41,cart,2
92,41,view,1
92,58,view,1
92,97,order,3
92,47,cart,2
92,47,view,1
92,55,order,3
92,94,view,1
92,33,view,1
92,26,cart,2
93,80,view,1
93,44,order,3
93,16,cart,2
93,5,view,1
93,34,view,1
93,30,cart,2
93,80,view,1
93,3,view,1
93,44,view,1
93,80,view,1
93,1,view,1
93,1,view,1
93,12,cart,2
93,17,order,3
93,60,view,1
93,95,cart,2
94,84,cart,2
94,31,view,1
94,26,cart,2
94,88,view,1
94,19,view,1
94,37,view,1
94,85,view,1
94,25,view,1
94,84,cart,2
94,96,view,1
94,19,view,1
94,72,view,1
94,46,view,1
94,31,view,1
94,46,view,1
94,6,view,1
94,25,view,1
94,64,view,1
94,6,view,1
94,84,view,1
94,46,view,1
95,59,view,1
95,5,view,1
95,94,cart,2
95,65,view,1
95,2,view,1
95,35,view,1
95,7,cart,2
95,5,view,1
95,3,cart,2
95,12,view,1
95,1,view,1
95,65,cart,2
95,2,view,1
95,16,view,1
96,18,view,1
96,35,view,1
96,43,view,1
96,18,view,1
96,56,cart,2
96,72,view,1
96,44,view,1
96,57,view,1
96,77,view,1
96,18,view,1
96,72,view,1
96,72,order,3
96,43,view,1
96,89,view,1
96,57,view,1
96,35,cart,2
96,8,view,1
96,78,view,1
96,57,view,1
96,88,view,1
97,4,view,1
97,29,view,1
97,23,cart,2
97,23,view,1
97,45,view,1
97,26,view,1
97,3,cart,2
97,94,view,1
97,16,order,3
97,22,view,1
97,63,view,1
97,23,view,1
97,71,view,1
97,30,view,1
97,49,view,1
97,87,order,3
97,96,view,1
97,67,view,1
97,30,view,1
97,30,cart,2
97,36,view,1
97,36,order,3
98,48,cart,2
98,53,cart,2
98,53,view,1
98,91,view,1
98,43,view,1
98,53,view,1
98,72,view,1
98,37,view,1
98,91,order,3
98,43,order,3
98,72,cart,2
98,55,order,3
98,84,order,3
99,12,view,1
99,76,cart,2
99,7,order,3
99,71,cart,2
99,70,view,1
99,65,view,1
99,12,view,1
99,49,view,1
99,99,cart,2
99,1,view,1
99,2,view,1
99,7,view,1
99,49,view,1
99,56,view,1
99,12,cart,2
99,47,cart,2
100,22,cart,2
100,49,order,3
100,56,order,3
100,49,view,1
100,91,cart,2
100,40,view,1
100,56,view,1
100,48,view,1
100,22,view,1
100,93,view,1
100,15,order,3
100,79,cart,2
100,56,view,1
100,74,cart,2
100,46,view,1
100,15,view,1
100,15,view,1
100,99,cart,2
100,49,cart,2
100,99,order,3
100,45,view,1
100,99,cart,2
100,74,view,1
100,56,view,1
100,62,view,1
100,8,view,1
101,9,view,1
101,20,view,1
101,98,view,1
101,9,view,1
101,17,view,1
101,52,cart,2
101,20,order,3
101,14,view,1
101,44,view,1
101,17,view,1
101,23,view,1
101,20,cart,2
101,17,view,1
101,9,view,1
101,17,cart,2
101,17,view,1
101,39,view,1
102,24,view,1
102,12,view,1
102,12,view,1
102,65,view,1
102,54,order,3
102,44,view,1
102,27,order,3
102,7,cart,2
102,34,view,1
102,65,view,1
102,12,order,3
102,42,view,1
102,19,view,1
102,1,cart,2
102,80,view,1
102,2,view,1
102,80,cart,2
102,97,view,1
103,99,cart,2
103,86,view,1
103,16,view,1
103,5,view,1
103,49,view,1
103,34,view,1
103,13,view,1
103,44,view,1
103,5,view,1
103,5,view,1
103,34,view,1
103,16,view,1
103,34,view,1
103,44,cart,2
103,5,view,1
103,99,cart,2
103,44,view,1
103,5,view,1
103,2,view,1
103,79,cart,2
103,1,view,1
103,70,view,1
103,18,view,1
103,5,view,1
103,49,cart,2
104,89,view,1
104,13,cart,2
104,91,order,3
104,55,view,1
104,89,view,1
104,53,view,1
104,50,view,1
104,41,view,1
104,89,view,1
104,50,view,1
104,91,view,1
104,89,cart,2
104,28,order,3
104,50,cart,2
104,97,view,1
104,55,order,3
104,19,view,1
104,16,view,1
104,91,view,1
104,33,cart,2
104,91,cart,2
105,42,view,1
105,98,view,1
105,32,view,1
105,3,view,1
105,32,cart,2
105,5,view,1
105,44,view,1
105,42,view,1
105,92,view,1
105,14,view,1
105,20,view,1
105,34,view,1
105,76,cart,2
105,42,view,1
105,20,view,1
105,16,view,1
105,17,view,1
105,57,view,1
105,10,view,1
105,16,view,1
105,5,view,1
106,6,view,1
106,88,view,1
106,96,view,1
106,66,order,3
106,47,view,1
106,22,view,1
106,87,view,1
106,46,view,1
106,96,view,1
106,15,view,1
106,93,view,1
106,81,view,1
106,46,view,1
106,6,view,1
106,6,view,1
106,48,view,1
106,35,view,1
106,41,cart,2
106,64,view,1
106,46,cart,2
107,11,view,1
107,45,view,1
107,45,view,1
107,71,view,1
107,50,cart,2
107,71,order,3
107,77,cart,2
107,71,view,1
107,36,view,1
107,66,view,1
107,45,view,1
107,61,view,1
107,66,cart,2
107,71,cart,2
107,45,view,1
107,40,view,1
107,76,order,3
107,38,view,1
107,45,view,1
107,42,view,1
108,38,view,1
108,71,view,1
108,61,view,1
108,23,view,1
108,88,view,1
108,11,view,1
108,71,view,1
108,77,cart,2
108,77,view,1
108,45,view,1
108,27,view,1
108,16,view,1
108,77,view,1
108,35,view,1
108,66,cart,2
108,91,view,1
109,8,view,1
109,73,view,1
109,57,cart,2
109,79,view,1
109,82,view,1
109,78,view,1
109,44,view,1
109,96,view,1
109,90,view,1
109,82,view,1
109,35,view,1
109,8,cart,2
109,73,cart,2
109,82,order,3
109,16,view,1
109,82,view,1
109,57,view,1
109,40,view,1
109,57,cart,2
109,8,cart,2
109,3,view,1
109,34,cart,2
109,8,view,1
109,78,view,1
109,82,view,1
110,61,view,1
110,36,view,1
110,87,view,1
110,87,cart,2
110,26,view,1
110,87,view,1
110,3,cart,2
110,30,cart,2
110,93,view,1
110,45,view,1
110,71,view,1
110,61,view,1
110,61,cart,2
110,26,cart,2
110,30,view,1
110,83,view,1
110,61,view,1
111,92,view,1
111,86,order,3
111,35,view,1
111,54,view,1
111,53,view,1
111,43,cart,2
111,8,cart,2
111,26,view,1
111,29,view,1
111,8,view,1
111,57,cart,2
111,75,view,1
111,39,order,3
111,8,order,3
111,8,view,1
111,72,cart,2
111,72,order,3
111,35,view,1
111,35,view,1
111,43,cart,2
111,72,view,1
111,29,cart,2
111,57,view,1
112,12,view,1
112,62,view,1
112,2,cart,2
112,12,cart,2
112,75,order,3
112,93,view,1
112,48,view,1
112,41,view,1
112,48,view,1
112,1,cart,2
112,2,view,1
112,80,cart,2
112,7,order,3
112,16,view,1
112,79,view,1
112,18,view,1
112,67,view,1
112,63,view,1
112,56,view,1
112,56,cart,2
112,79,view,1
112,48,view,1
112,48,view,1
112,58,view,1
112,80,view,1
113,97,view,1
113,63,view,1
113,53,view,1
113,41,order,3
113,50,view,1
113,97,cart,2
113,50,view,1
113,85,view,1
113,30,cart,2
113,28,view,1
113,97,view,1
113,89,view,1
113,50,view,1
113,100,view,1
113,100,view,1
113,41,order,3
114,16,view,1
114,22,view,1
114,79,view,1
114,80,view,1
114,12,view,1
114,48,view,1
114,75,cart,2
114,34,view,1
114,2,view,1
114,2,cart,2
114,2,cart,2
114,62,cart,2
114,79,view,1
114,38,view,1
114,48,view,1
114,65,view,1
115,94,view,1
115,100,view,1
115,77,order,3
115,54,view,1
115,18,view,1
115,77,view,1
115,86,view,1
115,38,view,1
115,59,view,1
115,9,view,1
115,86,view,1
116,6,view,1
116,45,view,1
116,74,view,1
116,65,view,1
116,2,view,1
116,74,order,3
116,73,view,1
116,49,cart,2
116,3,view,1
116,74,view,1
116,7,view,1
116,12,view,1
116,1,view,1
116,74,view,1
116,49,view,1
116,80,cart,2
116,74,view,1
116,74,order,3
116,2,view,1
116,65,view,1
116,80,view,1
116,70,view,1
117,66,view,1
117,64,view,1
117,66,view,1
117,19,order,3
117,77,view,1
117,78,view,1
117,35,order,3
117,38,view,1
117,52,order,3
117,46,view,1
117,38,view,1
117,70,view,1
117,6,order,3
117,66,cart,2
117,38,view,1
117,11,view,1
117,88,view,1
117,66,order,3
117,19,view,1
117,90,view,1
117,31,view,1
117,34,view,1
117,6,view,1
117,19,view,1
118,26,view,1
118,87,view,1
118,88,order,3
118,87,view,1
118,87,view,1
118,96,cart,2
118,96,view,1
118,93,view,1
118,26,order,3
118,38,view,1
118,96,view,1
118,93,cart,2
118,77,order,3
118,99,view,1
119,84,view,1
119,84,view,1
119,42,order,3
119,93,view,1
119,3,cart,2
119,71,view,1
119,24,view,1
119,55,view,1
119,14,cart,2
119,96,view,1
119,93,order,3
119,26,cart,2
119,87,cart,2
119,36,view,1
119,3,cart,2
119,10,cart,2
119,14,view,1
119,76,view,1
119,24,cart,2
120,24,view,1
120,24,view,1
120,26,view,1
120,93,cart,2
120,25,cart,2
120,78,view,1
120,62,view,1
120,30,view,1
120,53,view,1
120,81,view,1
120,24,cart,2
120,96,order,3
120,24,view,1
120,93,view,1
120,93,view,1
120,26,view,1
120,14,view,1
120,4,cart,2
121,58,view,1
121,99,view,1
121,83,view,1
121,9,view,1
121,49,view,1
121,99,view,1
121,39,cart,2
121,40,view,1
121,83,view,1
121,21,view,1
121,39,view,1
121,69,view,1
121,74,view,1
121,74,view,1
121,26,view,1
121,49,view,1
121,56,view,1
121,56,cart,2
121,39,view,1
121,56,view,1
121,56,cart,2
121,56,view,1
122,34,view,1
122,14,view,1
122,46,cart,2
122,19,view,1
122,6,view,1
122,52,view,1
122,64,view,1
122,14,view,1
122,73,view,1
122,66,view,1
122,52,view,1
122,89,view,1
122,25,cart,2
122,25,order,3
122,84,view,1
122,25,view,1
122,19,view,1
122,24,cart,2
122,45,view,1
122,88,view,1
123,23,order,3
123,5,order,3
123,63,view,1
123,62,cart,2
123,34,view,1
123,89,view,1
123,14,view,1
123,62,cart,2
123,45,view,1
123,63,order,3
123,82,view,1
123,63,cart,2
123,75,order,3
123,34,cart,2
123,75,view,1
123,88,cart,2
123,74,view,1
123,34,cart,2
123,79,order,3
123,44,view,1
124,93,view,1
124,96,view,1
124,81,cart,2
124,42,view,1
124,87,order,3
124,26,view,1
124,81,view,1
124,17,view,1
124,85,cart,2
124,59,view,1
124,94,order,3
124,26,cart,2
124,77,view,1
124,94,view,1
124,4,view,1
125,5,cart,2
125,5,view,1
125,5,cart,2
125,16,view,1
125,16,view,1
125,99,cart,2
125,44,cart,2
125,5,order,3
125,56,cart,2
125,74,cart,2
125,44,order,3
125,44,order,3
125,70,view,1
125,56,order,3
125,5,view,1
125,5,view,1
125,99,view,1
125,16,view,1
126,41,view,1
126,85,cart,2
126,86,cart,2
126,94,cart,2
126,54,order,3
126,25,view,1
126,59,view,1
126,85,view,1
126,54,order,3
126,70,cart,2
126,85,view,1
126,24,view,1
126,94,view,1
126,14,view,1
126,94,view,1
126,94,view,1
126,25,view,1
126,59,cart,2
126,85,view,1
126,25,view,1
126,84,view,1
126,94,view,1
126,54,view,1
126,85,view,1
126,14,cart,2
126,54,view,1
127,31,view,1
127,93,view,1
127,96,cart,2
127,87,view,1
127,87,view,1
127,12,view,1
127,87,view,1
127,3,view,1
127,93,view,1
127,4,cart,2
127,26,order,3
127,24,order,3
127,26,cart,2
127,22,order,3
127,40,view,1
127,19,view,1
127,44,view,1
127,26,view,1
127,26,view,1
127,96,cart,2
127,14,cart,2
127,55,view,1
127,95,view,1
127,47,cart,2
128,21,view,1
128,22,view,1
128,15,view,1
128,47,cart,2
128,75,view,1
128,27,view,1
128,83,cart,2
128,83,view,1
128,39,view,1
128,22,view,1
128,83,order,3
128,79,view,1
128,68,order,3
128,9,view,1
128,26,view,1
128,59,cart,2
128,15,cart,2
128,21,cart,2
128,63,view,1
129,73,view,1
129,78,cart,2
129,71,view,1
129,40,view,1
129,8,view,1
129,40,view,1
129,57,view,1
129,97,view,1
129,59,order,3
129,82,order,3
129,78,view,1
129,73,view,1
129,57,view,1
129,8,order,3
129,40,view,1
129,73,cart,2
130,93,view,1
130,64,cart,2
130,38,view,1
130,28,view,1
130,83,view,1
130,4,view,1
130,38,view,1
130,87,view,1
130,93,view,1
130,66,view,1
130,96,cart,2
130,30,view,1
130,77,view,1
130,38,view,1
130,66,view,1
130,96,order,3
130,81,view,1
130,40,order,3
130,11,order,3
130,81,view,1
130,38,view,1
131,54,view,1
131,36,order,3
131,1,view,1
131,9,view,1
131,9,view,1
131,9,view,1
131,74,cart,2
131,2,view,1
131,23,view,1
131,2,cart,2
131,2,view,1
131,7,view,1
131,21,view,1
132,86,cart,2
132,52,order,3
132,10,view,1
132,94,view,1
132,22,cart,2
132,86,view,1
132,79,order,3
132,18,view,1
132,72,view,1
132,42,view,1
132,64,view,1
132,86,view,1
133,15,view,1
133,75,cart,2
133,84,view,1
133,70,cart,2
133,52,view,1
133,22,view,1
133,22,view,1
133,65,view,1
133,41,cart,2
133,62,cart,2
133,49,view,1
133,56,order,3
133,70,view,1
133,75,view,1
133,79,order,3
133,75,cart,2
133,99,view,1
133,40,view,1
133,86,view,1
133,74,view,1
133,15,view,1
134,77,view,1
134,98,cart,2
134,4,view,1
134,93,view,1
134,3,view,1
134,81,view,1
134,4,view,1
134,77,order,3
134,96,view,1
134,81,view,1
134,40,view,1
134,93,view,1
134,30,view,1
134,85,cart,2
134,30,view,1
134,11,view,1
134,30,order,3
134,72,cart,2
135,25,view,1
135,14,view,1
135,14,cart,2
135,6,cart,2
135,46,view,1
135,10,view,1
135,84,view,1
135,24,cart,2
135,64,view,1
135,46,view,1
135,52,view,1
135,61,view,1
135,6,view,1
135,31,view,1
135,68,view,1
135,46,view,1
135,19,view,1
135,31,view,1
135,14,view,1
135,74,cart,2
135,14,order,3
135,52,cart,2
135,51,view,1
135,65,view,1
136,63,cart,2
136,2,view,1
136,85,view,1
136,60,view,1
136,75,view,1
136,22,view,1
136,1,view,1
136,62,cart,2
136,12,view,1
136,80,view,1
136,92,view,1
136,80,view,1
136,2,cart,2
136,82,view,1
136,65,cart,2
136,75,order,3
136,12,cart,2
136,1,cart,2
136,14,view,1
136,7,view,1
136,22,view,1
136,2,order,3
137,2,cart,2
137,83,view,1
137,12,cart,2
137,64,view,1
137,83,view,1
137,12,view,1
137,80,cart,2
137,12,view,1
137,80,view,1
137,65,view,1
137,69,cart,2
137,83,view,1
137,39,view,1
137,10,view,1
137,29,view,1
137,9,cart,2
137,83,cart,2
137,7,view,1
137,1,view,1
137,69,cart,2
137,9,order,3
137,39,cart,2
137,1,view,1
137,7,view,1
138,54,order,3
138,87,view,1
138,94,view,1
138,59,view,1
138,13,view,1
138,29,view,1
138,59,cart,2
138,99,view,1
138,30,view,1
138,86,view,1
138,59,view,1
138,93,view,1
138,4,view,1
138,77,view,1
138,93,view,1
138,26,order,3
138,54,view,1
138,96,view,1
138,93,view,1
138,15,view,1
138,4,view,1
139,45,cart,2
139,71,order,3
139,4,view,1
139,36,cart,2
139,30,cart,2
139,61,view,1
139,30,order,3
139,26,view,1
139,26,view,1
139,26,view,1
139,61,order,3
139,87,cart,2
139,60,view,1
139,71,cart,2
139,26,view,1
139,36,cart,2
139,36,cart,2
139,23,view,1
139,44,view,1
139,92,view,1
139,61,view,1
139,30,cart,2
139,71,view,1
139,30,view,1
139,71,view,1
139,61,view,1
139,71,cart,2
139,81,cart,2
139,4,order,3
140,88,view,1
140,88,view,1
140,6,view,1
140,19,cart,2
140,64,view,1
140,6,cart,2
140,22,cart,2
140,52,order,3
140,25,cart,2
140,17,cart,2
140,84,view,1
140,25,cart,2
140,22,cart,2
140,25,view,1
140,19,view,1
140,6,view,1
140,5,view,1
140,6,view,1
140,6,view,1
140,25,view,1
141,44,view,1
141,69,cart,2
141,62,view,1
141,42,cart,2
141,34,view,1
141,44,order,3
141,38,order,3
141,44,view,1
141,44,view,1
141,20,view,1
141,24,order,3
141,98,view,1
141,76,view,1
141,16,view,1
141,98,view,1
141,17,view,1
141,32,view,1
141,32,order,3
141,76,view,1
142,37,order,3
142,8,view,1
142,50,view,1
142,53,view,1
142,55,view,1
142,91,order,3
142,72,view,1
142,100,view,1
142,50,order,3
142,28,order,3
142,91,view,1
142,28,view,1
142,91,view,1
142,53,view,1
142,28,cart,2
142,8,cart,2
142,57,view,1
142,37,cart,2
142,55,view,1
142,53,view,1
142,94,cart,2
142,97,view,1
142,91,view,1
142,53,view,1
142,2,order,3
142,17,view,1
142,86,view,1
142,57,view,1
142,53,cart,2
143,12,view,1
143,7,view,1
143,72,order,3
143,17,order,3
143,12,view,1
143,2,cart,2
143,20,view,1
143,2,cart,2
143,65,view,1
143,98,view,1
143,80,cart,2
143,76,view,1
143,20,view,1
143,99,cart,2
143,43,view,1
143,98,view,1
143,2,view,1
143,20,cart,2
143,42,view,1
143,17,view,1
143,59,view,1
143,20,cart,2
144,57,order,3
144,97,view,1
144,97,view,1
144,57,view,1
144,57,view,1
144,13,view,1
144,97,view,1
144,33,view,1
144,41,cart,2
144,41,view,1
144,8,view,1
144,45,view,1
144,33,view,1
144,8,view,1
144,57,cart,2
144,8,cart,2
144,33,order,3
144,57,cart,2
144,41,view,1
144,97,view,1
145,83,cart,2
145,21,view,1
145,69,view,1
145,11,view,1
145,39,view,1
145,83,view,1
145,76,view,1
145,69,cart,2
145,96,view,1
145,20,view,1
145,35,order,3
145,69,view,1
145,83,view,1
145,76,view,1
145,98,view,1
145,28,view,1
145,23,view,1
145,60,view,1
146,74,view,1
146,69,view,1
146,53,cart,2
146,48,view,1
146,56,view,1
146,56,view,1
146,39,order,3
146,49,order,3
146,56,order,3
146,52,view,1
146,39,order,3
146,56,view,1
146,99,view,1
146,60,view,1
146,83,view,1
147,26,order,3
147,26,view,1
147,30,cart,2
147,4,view,1
147,3,cart,2
147,60,view,1
147,94,view,1
147,82,cart,2
147,50,view,1
147,54,view,1
147,6,view,1
147,94,cart,2
147,4,cart,2
147,81,view,1
147,93,view,1
147,85,view,1
148,77,view,1
148,77,view,1
148,38,view,1
148,38,view,1
148,84,view,1
148,98,view,1
148,14,view,1
148,66,order,3
148,66,view,1
148,72,order,3
148,77,view,1
148,38,view,1
148,77,view,1
148,66,cart,2
148,68,order,3
148,14,view,1
148,38,view,1
148,38,cart,2
148,28,view,1
148,77,cart,2
148,24,view,1
148,17,cart,2
148,84,view,1
149,24,view,1
149,68,view,1
149,44,view,1
149,24,order,3
149,93,view,1
149,96,view,1
149,4,view,1
149,3,view,1
149,84,order,3
149,84,cart,2
149,6,view,1
149,24,view,1
149,24,view,1
149,30,view,1
149,93,order,3
149,4,view,1
149,25,view,1
150,99,view,1
150,70,view,1
150,5,view,1
150,5,view,1
150,70,view,1
150,16,view,1
150,59,order,3
150,16,order,3
150,74,order,3
150,99,order,3
150,49,view,1
150,16,view,1
150,70,view,1
150,48,view,1
150,49,view,1
150,44,view,1
150,56,view,1
150,16,view,1
150,74,view,1
150,56,view,1
150,4,view,1
150,44,order,3
150,66,view,1
150,34,cart,2
150,74,view,1
150,56,view,1
150,44,view,1
150,34,view,1
151,77,view,1
151,28,view,1
151,94,view,1
151,19,view,1
151,6,cart,2
151,52,cart,2
151,52,cart,2
151,57,view,1
151,88,cart,2
151,92,view,1
151,22,view,1
151,64,view,1
151,58,cart,2
151,94,view,1
151,59,cart,2
151,31,view,1
151,86,view,1
151,31,view,1
151,88,view,1
151,52,view,1
152,54,view,1
152,96,view,1
152,96,view,1
152,8,view,1
152,93,order,3
152,94,order,3
152,26,view,1
152,26,view,1
152,94,view,1
152,59,view,1
152,25,order,3
152,4,order,3
152,26,cart,2
152,30,view,1
152,3,view,1
152,93,order,3
153,49,view,1
153,74,view,1
153,42,order,3
153,92,view,1
153,42,view,1
153,76,cart,2
153,70,cart,2
153,98,view,1
153,42,cart,2
153,49,order,3
153,56,cart,2
153,49,view,1
153,74,view,1
153,74,order,3
153,84,cart,2
153,49,cart,2
153,74,view,1
153,98,view,1
154,30,view,1
154,81,order,3
154,35,view,1
154,93,view,1
154,38,cart,2
154,66,view,1
154,26,view,1
154,81,order,3
154,47,view,1
154,66,order,3
154,30,view,1
154,38,view,1
154,3,view,1
154,77,view,1
155,48,view,1
155,63,cart,2
155,1,view,1
155,1,view,1
155,48,order,3
155,7,view,1
155,12,view,1
155,80,cart,2
155,12,view,1
155,48,view,1
155,82,order,3
155,1,cart,2
155,29,view,1
155,9,view,1
155,75,view,1
155,62,view,1
155,39,view,1
155,65,view,1
155,48,order,3
155,80,cart,2
155,7,view,1
155,22,view,1
155,65,cart,2
155,15,view,1
155,12,view,1
155,60,order,3
155,22,view,1
155,1,order,3
155,79,view,1
156,50,view,1
156,88,cart,2
156,40,view,1
156,55,view,1
156,28,cart,2
156,40,cart,2
156,53,view,1
156,73,view,1
156,28,view,1
156,91,view,1
156,40,order,3
156,91,view,1
156,50,order,3
156,78,view,1
156,91,order,3
156,91,view,1
156,91,cart,2
156,75,order,3
157,11,view,1
157,52,view,1
157,46,view,1
157,66,order,3
157,6,view,1
157,83,view,1
157,66,view,1
157,46,cart,2
157,37,cart,2
157,6,view,1
157,5,view,1
157,18,cart,2
157,6,order,3
157,43,view,1
157,11,order,3
157,19,view,1
157,4,cart,2
157,64,view,1
157,38,view,1
157,6,view,1
157,64,view,1
157,84,view,1
157,14,view,1
157,46,view,1
157,19,cart,2
157,11,view,1
157,19,view,1
157,95,order,3
157,19,view,1
157,11,view,1
158,36,view,1
158,4,view,1
158,88,view,1
158,50,view,1
158,100,view,1
158,36,view,1
158,22,view,1
158,65,view,1
158,36,view,1
158,52,cart,2
158,19,view,1
158,31,cart,2
158,19,view,1
158,61,view,1
158,46,view,1
158,45,view,1
158,6,view,1
158,63,view,1
158,46,cart,2
158,45,view,1
158,63,cart,2
158,45,view,1
158,61,cart,2
158,52,cart,2
159,87,view,1
159,4,view,1
159,81,view,1
159,26,view,1
159,81,view,1
159,3,cart,2
159,25,view,1
159,3,view,1
159,25,view,1
159,87,cart,2
159,7,order,3
159,29,view,1
159,24,view,1
159,26,view,1
159,93,view,1
159,93,view,1
159,84,cart,2
159,87,view,1
159,3,view,1
159,4,view,1
159,44,order,3
159,14,view,1
159,96,view,1
160,90,view,1
160,31,view,1
160,67,view,1
160,10,view,1
160,29,view,1
160,95,cart,2
160,51,view,1
160,35,view,1
160,18,view,1
160,95,cart,2
160,29,view,1
160,90,view,1
160,28,view,1
160,67,order,3
160,51,cart,2
160,51,view,1
160,72,view,1
160,95,cart,2
160,51,cart,2
160,95,view,1
160,72,cart,2
160,90,cart,2
160,67,view,1
160,92,view,1
160,47,order,3
161,72,view,1
161,73,view,1
161,40,view,1
161,8,view,1
161,16,order,3
161,18,view,1
161,73,view,1
161,18,view,1
161,35,cart,2
161,92,cart,2
161,29,view,1
161,40,cart,2
161,78,view,1
161,78,view,1
161,92,view,1
161,40,view,1
161,40,view,1
161,43,view,1
161,43,cart,2
161,92,view,1
161,72,view,1
162,30,view,1
162,64,view,1
162,64,cart,2
162,52,view,1
162,87,view,1
162,26,view,1
162,88,view,1
162,26,view,1
162,51,view,1
162,81,order,3
162,64,view,1
162,4,view,1
162,19,view,1
162,30,view,1
162,88,order,3
162,4,view,1
162,52,view,1
162,96,view,1
162,43,view,1
162,87,view,1
163,25,view,1
163,25,view,1
163,26,view,1
163,25,view,1
163,24,cart,2
163,25,view,1
163,14,cart,2
163,18,view,1
163,24,view,1
163,4,order,3
163,81,view,1
163,3,view,1
163,84,view,1
163,27,order,3
163,25,view,1
163,14,view,1
163,84,view,1
163,93,view,1
163,96,view,1
164,57,view,1
164,3,view,1
164,3,cart,2
164,45,view,1
164,30,cart,2
164,93,cart,2
164,73,view,1
164,93,order,3
164,36,view,1
164,36,view,1
164,45,view,1
164,87,cart,2
164,61,cart,2
165,84,view,1
165,25,view,1
165,35,cart,2
165,93,order,3
165,5,cart,2
165,81,view,1
165,96,view,1
165,83,view,1
